@BUSINESSVALUE,@DATEVALIDATED,@GID,@WHENCREATED,@TYPE,@GROUP,@CWTOTALCOMMENT,@ALTFRAMEWORXMETRICID,@MATURITY,@EGID,@SORTID,@UNITS,@NAME,@CWAVERAGERATING,@EXPORTFLAG,@TEMPLATE,@ENTRYDATE,@VALIDATED,@DESCRIPTION,@CATEGORY1,@WHENUPDATED,@CATEGORY2,@BUSINESSVALUE_MLT,@BUSINESSOBJECTS,@UNIQUEIDENTIFIER,@TXTFORMULA,@CATEGORY3,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
The Service Impact Outage measurements guide organizations and customers in assessing the impact of outages on end-user service. These measurements provide insight into the primary function availability of the product.,1899-12-30T00:00:00,500,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Service Impact Outage,539bcdd3309111e880d4000d3a02ed0d,SO,1817,Nb. events or nb. minutes per year per NU (e.g. NE Port),1817,0.0,0,0,2016-03-21T00:00:00,0,"SO consists of four measurements:
– SO1: All Causes Outage Frequency
– SO2: All Causes Outage Downtime
– SO3: Product-Attributable Outage Frequency
– SO4: Product-Attributable Outage Downtime
[gd] Frequency: nb. events per year per NU; downtime: nb. minutes per year per NU",Customer Experience,2021-07-28T20:46:35,Customer Management,The Service Impact Outage measurements guide organizations and customers in assessing the impact of outages on end-user service. These measurements provide insight into the primary function availability of the product.,,3814457a41a711e880d5000d3a02ed0d,annualized ratio of outage events or downtime minutes to number of units,Quality,DFREED,DFREED,DFREED
see SO,1899-12-30T00:00:00,501,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Service impact, all causes, outage frequency per NU per year",539bcdd3309111e880d4000d3a02ed0d,SO1,1818,#outage Events / year / NU,1818,0.0,0,0,2016-03-21T00:00:00,0,"Service impact, all causes, outage frequency per NU per year",,2021-07-28T20:46:35,,see SO,,3814457b41a711e880d5000d3a02ed0d,Afactor * SOea / SOs,,DFREED,DFREED,DFREED
see SO,1899-12-30T00:00:00,502,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Service impact, all causes, outage downtime per NU per year",539bcdd3309111e880d4000d3a02ed0d,SO2,1819,#outage Minutes / year / NU,1819,0.0,0,0,2016-03-21T00:00:00,0,"Service impact, all causes, outage downtime per NU per year",,2021-07-28T20:46:35,,see SO,,3814457c41a711e880d5000d3a02ed0d,Afactor * SOda / SOs,,DFREED,DFREED,DFREED
see SO,1899-12-30T00:00:00,503,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Service impact, product-attributable, outage frequency per NU per year",539bcdd3309111e880d4000d3a02ed0d,SO3,1820,#outage Events / year / NU,1820,0.0,0,0,2016-03-21T00:00:00,0,"Service impact, product-attributable, outage frequency per NU per year",,2021-07-28T20:46:35,,see SO,,3814457d41a711e880d5000d3a02ed0d,Afactor * SOep / SOs,,DFREED,DFREED,DFREED
see SO,1899-12-30T00:00:00,504,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Service impact, product-attributable, outage downtime per NU per year",539bcdd3309111e880d4000d3a02ed0d,SO4,1821,#outage Minutes / year / NU,1821,0.0,0,0,2016-03-21T00:00:00,0,"Service impact, product-attributable, outage downtime per NU per year",,2021-07-28T20:46:35,,see SO,,3814457e41a711e880d5000d3a02ed0d,Afactor * SOdp / SOs,,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,505,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Normalization factor: nb. of units across all systems,539bcdd3309111e880d4000d3a02ed0d,SOs,1822,Number,1822,0.0,0,0,2016-03-21T00:00:00,0,Normalization factor: nb. of units across all systems,,2021-07-28T20:46:35,,needed for SO,,3814457f41a711e880d5000d3a02ed0d,"sum(S(n)), n=1..N",,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,506,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Calculated outage frequency in events for all causes,539bcdd3309111e880d4000d3a02ed0d,SOea,1823,Number,1823,0.0,0,0,2016-03-21T00:00:00,0,Calculated outage frequency in events for all causes,,2021-07-28T20:46:35,,needed for SO,,3814458041a711e880d5000d3a02ed0d,"sum(A(i)), i=1..K",,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,507,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Calculated downtime in NU minutes for all causes,539bcdd3309111e880d4000d3a02ed0d,SOda,1824,Number,1824,0.0,0,0,2016-03-21T00:00:00,0,Calculated downtime in NU minutes for all causes,,2021-07-28T20:46:35,,needed for SO,,3814458141a711e880d5000d3a02ed0d,"sum(A(i)*P(i)), i=1..K",,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,508,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Calculated outage frequency in events for product-attributable causes,539bcdd3309111e880d4000d3a02ed0d,SOep,1825,Number,1825,0.0,0,0,2016-03-21T00:00:00,0,Calculated outage frequency in events for product-attributable causes,,2021-07-28T20:46:35,,needed for SO,,3814458241a711e880d5000d3a02ed0d,"sum(A(i)), i=1..K, product-only",,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,509,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Calculated downtime in NU minutes for all product-attributable causes,539bcdd3309111e880d4000d3a02ed0d,SOdp,1826,Number,1826,0.0,0,0,2016-03-21T00:00:00,0,Calculated downtime in NU minutes for all product-attributable causes,,2021-07-28T20:46:35,,needed for SO,,3814458341a711e880d5000d3a02ed0d,"sum(A(i)*P(i)), i=1..K, product-only",,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,510,2018-04-16T18:51:53,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Number of systems in service (for SO scope) at the end of the month,539bcd16309111e880d4000d3a02ed0d,N,1827,Number,1827,0.0,0,0,2016-03-21T00:00:00,0,Number of systems in service (for SO scope) at the end of the month,,2021-07-28T20:46:35,,needed for SO,,3814458441a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,511,2018-04-16T18:51:53,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Number of units (lines, DS1s, systems, NEs, etc.) in system n; S(n)=1 when the normalization unit is the NE or the system.",539bcd16309111e880d4000d3a02ed0d,S(n),1828,Number,1828,0.0,0,0,2016-03-21T00:00:00,0,"Number of units (lines, DS1s, systems, NEs, etc.) in system n; S(n)=1 when the normalization unit is the NE or the system.",,2021-07-28T20:46:35,,needed for SO,,3814458541a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,512,2018-04-16T18:51:53,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Number of outages during the month,539bcd16309111e880d4000d3a02ed0d,K,1829,Number,1829,0.0,0,0,2016-03-21T00:00:00,0,Number of outages during the month,,2021-07-28T20:46:35,,needed for SO,,3814458641a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,513,2018-04-16T18:51:53,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Number of units (lines, DS1s, percentage of NE or system, etc.) affected in outage #i",539bcd16309111e880d4000d3a02ed0d,A(i),1830,Number,1830,0.0,0,0,2016-03-21T00:00:00,0,"Number of units (lines, DS1s, percentage of NE or system, etc.) affected in outage #i",,2021-07-28T20:46:35,,needed for SO,,3814458741a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SO,1899-12-30T00:00:00,514,2018-04-16T18:51:53,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Duration of the ith outage in minutes (for i = 1,…, K)",539bcd16309111e880d4000d3a02ed0d,P(i),1831,Number,1831,0.0,0,0,2016-03-21T00:00:00,0,"Duration of the ith outage in minutes (for i = 1,…, K)",,2021-07-28T20:46:36,,needed for SO,,3814458841a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
"The Network Element Impact Outage measurements guide organizations and customers to effectively manage the costs required to maintain and service the product. Due to product configuration, network resiliency and network element redundancy, not all outage",1899-12-30T00:00:00,600,2018-04-16T18:51:53,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Network Element Impact Outage,539bcdd3309111e880d4000d3a02ed0d,SONE,1832,Nb. total or partial NE outages (events or minutes) per year per NE,1832,0.0,0,0,2016-03-21T00:00:00,0,"The units of the SONE measurements are:
– Frequency – outages / normalization unit / year
– Downtime – minutes / normalization unit / year",Operational Efficiency,2021-07-28T20:46:36,Assurance,"The Network Element Impact Outage measurements guide organizations and customers to effectively manage the costs required to maintain and service the product. Due to product configuration, network resiliency and network element redundancy, not all outages reported in these measurements cause the loss of service to an end user. However, each outage results in a maintenance effort for the customer and thereby impacts operation and maintenance costs.",,3814458941a711e880d5000d3a02ed0d,Annualized ratio of Nb. total or partial NE outage events or minutes to number of NEs,Availability,DFREED,DFREED,DFREED
see SONE,1899-12-30T00:00:00,601,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,NE-impact customer-attributable outage frequency,539bcdd3309111e880d4000d3a02ed0d,NEO1,1833,nb. outage events per timeframe (year) per NE,1833,0.0,0,0,2016-03-21T00:00:00,0,NE-impact customer-attributable outage frequency,,2021-07-28T20:46:36,,see SONE,,3814458a41a711e880d5000d3a02ed0d,Afactor * (Tm(cust)+Pm(cust)) / Nm,,DFREED,DFREED,DFREED
see SONE,1899-12-30T00:00:00,602,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,NE-impact customer-attributable outage downtime,539bcdd3309111e880d4000d3a02ed0d,NEO2,1834,nb. outage minutes per timeframe (year) per NE,1834,0.0,0,0,2016-03-21T00:00:00,0,NE-impact customer-attributable outage downtime,,2021-07-28T20:46:36,,see SONE,,3814458b41a711e880d5000d3a02ed0d,Afactor * (TDm(cust)+PDm(cust)) / Nm,,DFREED,DFREED,DFREED
see SONE,1899-12-30T00:00:00,603,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,NE-impact product-attributable outage frequency,539bcdd3309111e880d4000d3a02ed0d,NEO3,1835,nb. outage events per timeframe (year) per NE,1835,0.0,0,0,2016-03-21T00:00:00,0,NE-impact product-attributable outage frequency,,2021-07-28T20:46:36,,see SONE,,3814458c41a711e880d5000d3a02ed0d,Afactor * (Tm(prod)+Pm(prod)) / Nm,,DFREED,DFREED,DFREED
see SONE,1899-12-30T00:00:00,604,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,NE-impact product-attributable outage downtime,539bcdd3309111e880d4000d3a02ed0d,NEO4,1836,nb. outage minutes per timeframe (year) per NE,1836,0.0,0,0,2016-03-21T00:00:00,0,NE-impact product-attributable outage downtime,,2021-07-28T20:46:36,,see SONE,,3814458d41a711e880d5000d3a02ed0d,Afactor * (TDm(prod)+PDm(prod)) / Nm,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,605,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,TD(m) only for product-attributable outages,539bcdd3309111e880d4000d3a02ed0d,TDm(prod),1837,Number,1837,0.0,0,0,2016-03-21T00:00:00,0,TD(m) only for product-attributable outages,,2021-07-28T20:46:36,,needed for SONE,,3814458e41a711e880d5000d3a02ed0d,subset of TD(m),,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,606,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,TD(m) only for customer-attributable outages,539bcdd3309111e880d4000d3a02ed0d,TDm(cust),1838,Number,1838,0.0,0,0,2016-03-21T00:00:00,0,TD(m) only for customer-attributable outages,,2021-07-28T20:46:36,,needed for SONE,,3814458f41a711e880d5000d3a02ed0d,subset of TD(m),,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,607,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,PD(m) only for product-attributable outages,539bcdd3309111e880d4000d3a02ed0d,PDm(prod),1839,Number,1839,0.0,0,0,2016-03-21T00:00:00,0,PD(m) only for product-attributable outages,,2021-07-28T20:46:36,,needed for SONE,,3814459041a711e880d5000d3a02ed0d,subset of PD(m),,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,608,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,PD(m) only for customer-attributable outages,539bcdd3309111e880d4000d3a02ed0d,PDm(cust),1840,Number,1840,0.0,0,0,2016-03-21T00:00:00,0,PD(m) only for customer-attributable outages,,2021-07-28T20:46:36,,needed for SONE,,3814459141a711e880d5000d3a02ed0d,subset of PD(m),,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,609,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Sum of the durations of all total outages in month m,539bcdd3309111e880d4000d3a02ed0d,TD(m),1841,Number,1841,0.0,0,0,2016-03-21T00:00:00,0,Sum of the durations of all total outages in month m,,2021-07-28T20:46:36,,needed for SONE,,3814459241a711e880d5000d3a02ed0d,"sum(td(m,i)), i=1..T(m)",,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,610,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Sum of the weighted durations of all partial outages in month m,539bcdd3309111e880d4000d3a02ed0d,PD(m),1842,Number,1842,0.0,0,0,2016-03-21T00:00:00,0,Sum of the weighted durations of all partial outages in month m,,2021-07-28T20:46:36,,needed for SONE,,3814459341a711e880d5000d3a02ed0d,"sum(pd(m,i)*f(m,i)), i=1..P(m)",,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,611,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,The number of network elements in service at the end of month m,539bcd16309111e880d4000d3a02ed0d,N(m),1843,Number,1843,0.0,0,0,2016-03-21T00:00:00,0,The number of network elements in service at the end of month m,,2021-07-28T20:46:36,,needed for SONE,,3814459441a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,612,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Number of total outages in month m,539bcd16309111e880d4000d3a02ed0d,T(m),1844,Number,1844,0.0,0,0,2016-03-21T00:00:00,0,Number of total outages in month m,,2021-07-28T20:46:36,,needed for SONE,,3814459541a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,613,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,The duration in minutes of total outage i in month m,539bcd16309111e880d4000d3a02ed0d,"td(m,i)",1845,Number,1845,0.0,0,0,2016-03-21T00:00:00,0,The duration in minutes of total outage i in month m,,2021-07-28T20:46:36,,needed for SONE,,3814459641a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,614,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Number of partial outages in month m,539bcd16309111e880d4000d3a02ed0d,P(m),1846,Number,1846,0.0,0,0,2016-03-21T00:00:00,0,Number of partial outages in month m,,2021-07-28T20:46:36,,needed for SONE,,3814459741a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,615,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,The duration in minutes of partial outage i in month m,539bcd16309111e880d4000d3a02ed0d,"pd(m,i)",1847,Number,1847,0.0,0,0,2016-03-21T00:00:00,0,The duration in minutes of partial outage i in month m,,2021-07-28T20:46:36,,needed for SONE,,3814459841a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,616,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"The fraction of the network element affected by partial outage
i in month m",539bcd16309111e880d4000d3a02ed0d,"f(m,i)",1848,Number,1848,0.0,0,0,2016-03-21T00:00:00,0,"The fraction of the network element affected by partial outage
i in month m",,2021-07-28T20:46:36,,needed for SONE,,3814459941a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,617,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,T(m) only for product-attributable outages,539bcdd3309111e880d4000d3a02ed0d,Tm(prod),1849,Number,1849,0.0,0,0,2016-03-21T00:00:00,0,T(m) only for product-attributable outages,,2021-07-28T20:46:37,,needed for SONE,,3814459a41a711e880d5000d3a02ed0d,subset of T(m) count,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,618,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,T(m) only for customer-attributable outages,539bcdd3309111e880d4000d3a02ed0d,Tm(cust),1850,Number,1850,0.0,0,0,2016-03-21T00:00:00,0,T(m) only for customer-attributable outages,,2021-07-28T20:46:37,,needed for SONE,,3814459b41a711e880d5000d3a02ed0d,subset of T(m) count,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,619,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,P(m) only for product-attributable outages,539bcdd3309111e880d4000d3a02ed0d,Pm(prod),1851,Number,1851,0.0,0,0,2016-03-21T00:00:00,0,P(m) only for product-attributable outages,,2021-07-28T20:46:37,,needed for SONE,,3814459c41a711e880d5000d3a02ed0d,subset of P(m) count,,DFREED,DFREED,DFREED
needed for SONE,1899-12-30T00:00:00,620,2018-04-16T18:51:54,94e8408531e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,P(m) only for customer-attributable outages,539bcdd3309111e880d4000d3a02ed0d,Pm(cust),1852,Number,1852,0.0,0,0,2016-03-21T00:00:00,0,P(m) only for customer-attributable outages,,2021-07-28T20:46:37,,needed for SONE,,3814459d41a711e880d5000d3a02ed0d,subset of P(m) count,,DFREED,DFREED,DFREED
needed for SSO,1899-12-30T00:00:00,701,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,Number of support service caused outages in a month,539bcdd3309111e880d4000d3a02ed0d,Nso,1854,Number,1854,0.0,0,0,2016-03-21T00:00:00,0,Number of support service caused outages in a month,,2021-07-28T20:46:37,,needed for SSO,,3814459e41a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
needed for SSO,1899-12-30T00:00:00,702,2018-04-16T18:51:54,94e8408331e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Normalization unit: number of support services (""jobs"") completed in a month",539bcdd3309111e880d4000d3a02ed0d,Ns,1855,Number,1855,0.0,0,0,2016-03-21T00:00:00,0,"Normalization unit: number of support services (""jobs"") completed in a month",,2021-07-28T20:46:37,,needed for SSO,,381445a041a711e880d5000d3a02ed0d,,,DFREED,DFREED,DFREED
This measurement provides insight into the impact of the organization’s support service activities on the performance of the network. It is used to evaluate the downtime frequency delivered to the end user during product operation with a goal of reducing,1899-12-30T00:00:00,700,2018-04-16T18:51:54,94e8407f31e511e880d4000d3a02ed0d,658c184d309111e880d4000d3a02ed0d,0.0,"Outage frequency, or Support Service Caused Outage Measurement",539bcdd3309111e880d4000d3a02ed0d,SSO,1853,Percent,1853,0.0,0,0,2016-03-21T00:00:00,0,"""The SSO measurement expresses the outages per normalization unit on a monthly basis as a percentage of normalization units.""
[gd] normalization unit: number of support service transactions, or number of valid ALMAs; 100 x (Nso / Ns)",Customer Experience,2021-07-28T20:46:37,Customer Management,"This measurement provides insight into the impact of the organization’s support service activities on the performance of the network. It is used to evaluate the downtime frequency delivered to the end user during product operation with a goal of reducing the frequency of these events, their associated cost, and their impact on customer satisfaction and revenue.
The Support Service Caused Outage (SSO) measurement monitors the frequency of incidents resulting in network element outages caused by organization-attributable network support service related actions and/or decisions.",,381445a241a711e880d5000d3a02ed0d,"Number of support service caused outages in a month / Normalization unit: number of support services (""jobs"") completed in a month",Quality,DFREED,DFREED,DFREED
